,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
alpha_debate_raw[12084],-0.0158571,0.0144131,0.991474,0.970887,-1.65818,-0.0426182,1.59195,4780.72,2622.28,5.71702,1.00112
alpha_debate_raw[12085],0.0318987,0.0138178,0.996632,1.03743,-1.63464,0.0272455,1.62968,5218.34,3005.37,6.24035,1.0008
alpha_debate_raw[12086],0.00693762,0.0144067,0.997011,1.01406,-1.65632,0.00382149,1.66067,4795.91,2999.36,5.73518,1.00111
alpha_debate_raw[12087],-0.00266836,0.013452,0.995705,0.977525,-1.6002,0.00405115,1.63459,5594.91,2426.74,6.69067,1.00137
alpha_debate_raw[12088],0.0114148,0.0139321,0.987953,0.933705,-1.58507,0.0227637,1.64372,5115.31,2819.53,6.11713,1.00027
alpha_debate_raw[12089],-0.0415256,0.0131591,0.99511,1.00535,-1.69388,-0.0424553,1.58444,5798.79,2577.71,6.93448,1.00058
alpha_debate_raw[12090],0.0316679,0.0125911,0.998969,1.01537,-1.60506,0.0185336,1.71603,6346.39,2785.84,7.58933,1.0011
alpha_debate_raw[12091],0.00595201,0.0120024,0.964305,0.961522,-1.59657,0.0175979,1.57424,6524.01,2721.9,7.80173,1.00074
alpha_debate_raw[12092],-0.00125236,0.013276,0.982423,0.963334,-1.61087,-0.00250145,1.60558,5501.07,2834.29,6.57845,1.00126
alpha_debate_raw[12093],0.0290994,0.0137045,1.00127,0.986556,-1.60922,0.0165463,1.66165,5407.55,2970.49,6.46661,1.00038
alpha_debate_raw[12094],0.0144212,0.0138463,0.986648,0.996522,-1.55872,-0.0143529,1.69171,5152.16,2693.3,6.16121,1.00264
alpha_debate_raw[12095],0.0110153,0.0132827,0.994821,0.953089,-1.62541,0.0166327,1.68907,5647.32,2569.37,6.75334,1.00195
alpha_debate_raw[12096],-0.00755445,0.0133641,1.01636,1.02594,-1.70346,-0.00263564,1.65355,5832.82,2644.17,6.97517,1.00332
alpha_debate_raw[12097],0.00614044,0.0132957,0.985764,0.976554,-1.61149,0.0182712,1.60981,5580.48,2947.81,6.67341,1.00233
alpha_debate_raw[12098],-0.012978,0.012989,0.964462,0.974594,-1.6188,-0.0146834,1.58999,5627.18,2636.27,6.72925,0.999874
alpha_debate_raw[12099],-0.00889184,0.0133455,0.989315,0.967287,-1.65851,0.00308184,1.62283,5608.1,2576.65,6.70644,1.00236
alpha_debate_raw[12100],0.000698278,0.0126428,0.982379,0.971488,-1.62289,0.00657365,1.61702,6116.2,2696.73,7.31405,1.00073
alpha_debate_raw[12101],-0.0175918,0.013537,0.974095,0.955063,-1.63355,-0.0264877,1.58349,5275.05,2405.61,6.30816,1.00097
alpha_debate_raw[12102],0.00241593,0.0136294,0.970251,0.975402,-1.60063,0.0110671,1.57801,5107.34,2486.76,6.1076,1.00127
alpha_debate_raw[12103],-0.0272105,0.0127478,1.01586,0.995341,-1.7127,-0.0406774,1.63031,6409.63,2486.85,7.66495,1.00077
alpha_debate_raw[12104],-0.02197,0.0140823,1.0457,1.04735,-1.73807,-0.0145792,1.69531,5507.92,2505.27,6.58664,1.00069
alpha_debate_raw[12105],0.0254293,0.0140747,1.00745,1.04413,-1.61897,0.0232688,1.66443,5160.28,2717.01,6.17092,1.00204
alpha_debate_raw[12106],-0.00837919,0.0123692,0.990951,0.966124,-1.64092,-0.0170925,1.66385,6435.01,2914.21,7.6953,1.0014
alpha_debate_raw[12107],-0.0450601,0.0144008,1.0243,1.03229,-1.75648,-0.0288952,1.62808,5119.62,2799.72,6.12229,1.0016
alpha_debate_raw[12108],-0.00153737,0.0138436,1.00486,1.01334,-1.62921,-0.00973536,1.63978,5331.95,2655.76,6.37621,0.999953
alpha_debate_raw[12109],-0.0293314,0.0136361,0.995226,1.0074,-1.67977,-0.0342142,1.58387,5347.49,2914.89,6.39479,0.999816
alpha_debate_raw[12110],-0.0321027,0.0142858,1.00805,0.987252,-1.65161,-0.046183,1.66341,5018.01,2913.65,6.00078,1.0025
alpha_debate_raw[12111],0.0310822,0.0130122,0.973487,0.970381,-1.58929,0.0363203,1.62758,5654.81,3095.11,6.7623,1.00308
alpha_debate_raw[12112],0.00910636,0.013174,1.02764,1.042,-1.66374,0.0215842,1.67066,6131.15,2375.0,7.33193,1.00172
alpha_debate_raw[12113],-0.00229546,0.0119148,0.98645,1.01348,-1.62988,-0.00903745,1.60506,6745.87,2898.37,8.06704,1.00107
alpha_debate_raw[12114],-0.00693197,0.0141804,0.986977,0.971183,-1.63091,-0.00921751,1.59887,4872.63,2674.19,5.82693,1.00154
alpha_debate_raw[12115],-0.00840379,0.014494,1.02603,1.01554,-1.71175,-0.0101974,1.6713,5049.93,2493.42,6.03895,1.00264
alpha_debate_raw[12116],-0.0132134,0.0130945,1.00985,0.998636,-1.6673,-0.0165571,1.66566,5960.68,2429.65,7.12808,1.00078
alpha_debate_raw[12117],0.0031162,0.0142026,0.988026,0.976321,-1.61627,-0.00626401,1.64139,4974.71,2669.85,5.949,1.00265
alpha_debate_raw[12118],0.0162276,0.0128906,1.00114,1.00563,-1.63583,0.0196591,1.66181,6115.79,2739.42,7.31356,1.00004
alpha_debate_raw[12119],0.00954324,0.0139805,1.01822,1.02263,-1.63275,0.00314117,1.69604,5365.56,2832.81,6.41639,0.999661
alpha_debate_raw[12120],-0.0105077,0.0131414,0.997908,0.992488,-1.64949,-0.0172199,1.62,5783.04,3067.93,6.91565,1.00187
alpha_debate_raw[12121],0.0175834,0.0141527,0.981387,0.94576,-1.61088,0.0347017,1.59264,4837.44,2717.94,5.78484,1.00172
alpha_debate_raw[12122],-0.00521047,0.0125712,0.966639,0.958179,-1.57574,-0.00657862,1.57592,5978.4,3077.21,7.14926,0.999866
alpha_debate_raw[12123],-0.000961575,0.0128949,1.02454,1.03748,-1.6742,0.0166512,1.60519,6371.57,2549.2,7.61943,1.00326
alpha_debate_raw[12124],-0.0113407,0.0140051,1.00765,1.03554,-1.658,-0.0162134,1.63396,5240.24,3010.7,6.26653,1.00194
alpha_debate_raw[12125],-0.0108846,0.0145219,1.01686,1.02464,-1.6752,-0.0120532,1.67522,4966.04,2634.83,5.93863,1.00006
alpha_debate_raw[12126],-0.0296872,0.0136889,0.995271,0.975284,-1.64284,-0.0411336,1.62122,5339.61,2306.94,6.38537,1.00142
alpha_debate_raw[12127],-0.00122211,0.0128692,0.999478,0.991599,-1.64975,0.00345967,1.63432,6060.19,2446.11,7.24707,1.00091
alpha_debate_raw[12128],0.0216517,0.0150534,1.02881,1.04109,-1.63874,0.0123694,1.725,4767.83,2372.99,5.70161,1.00063
alpha_debate_raw[12129],0.0179423,0.0132386,0.996588,0.998993,-1.56443,0.0129134,1.63845,5771.89,2930.05,6.90231,1.00031
alpha_debate_raw[12130],-0.00238699,0.0131007,0.973985,0.995879,-1.58361,-0.00807285,1.6071,5643.73,3073.26,6.74905,1.00192
alpha_debate_raw[12131],0.00224071,0.0125367,0.989066,0.997843,-1.65422,0.0100388,1.63419,6280.72,2991.01,7.51079,1.00002
alpha_debate_raw[12132],0.0363475,0.0133817,1.01368,0.970246,-1.62116,0.0565552,1.69568,5880.43,2790.88,7.0321,1.00001
alpha_debate_raw[12133],-0.00780155,0.0127081,0.961218,0.957502,-1.6054,0.00468877,1.58892,5765.68,2318.31,6.89488,1.00063
alpha_debate_raw[12134],-0.016527,0.0136455,1.02709,1.0294,-1.71418,-0.0147474,1.65725,5725.02,2348.25,6.84626,1.00611
alpha_debate_raw[12135],0.013013,0.0139976,0.98768,0.991943,-1.58355,0.0151793,1.63668,4986.37,3105.71,5.96295,1.00014
alpha_debate_raw[12136],-0.0101133,0.0132306,0.989347,0.994557,-1.65386,-0.00536047,1.61352,5629.37,2423.26,6.73188,0.99999
alpha_debate_raw[12137],0.0324024,0.0149061,1.02422,1.02099,-1.65251,0.0386399,1.71702,4777.65,2643.56,5.71335,0.999764
alpha_debate_raw[12138],-0.0218142,0.0137316,0.990328,1.0273,-1.59902,-0.0433284,1.61297,5248.42,3041.37,6.27632,1.00153
alpha_debate_raw[12139],0.0021587,0.0130937,0.979893,0.964706,-1.62267,-0.00651802,1.6368,5641.83,2803.04,6.74677,1.00223
alpha_debate_raw[12140],-0.00951675,0.0144784,0.993173,0.984705,-1.62814,-0.0226867,1.60258,4721.68,2722.61,5.64642,1.00054
alpha_debate_raw[12141],-0.011575,0.0138183,1.00723,1.01612,-1.65865,-0.0153523,1.65157,5421.22,2663.4,6.48296,0.999644
alpha_debate_raw[12142],-0.0097242,0.0124628,0.972849,1.00116,-1.61768,0.00264785,1.59137,6316.77,2701.14,7.55391,1.00175
alpha_debate_raw[12143],-0.0237139,0.0143772,1.01337,1.00843,-1.6756,-0.008339,1.61155,5042.19,2619.54,6.0297,0.999888
alpha_debate_raw[12144],-0.0110632,0.0132125,1.0588,1.0571,-1.72156,-0.0498302,1.73918,5861.75,2559.43,7.00977,1.00219
alpha_debate_raw[12145],-0.00314171,0.0140262,1.02288,1.0291,-1.69901,-0.0114438,1.68064,5297.44,2938.34,6.33494,1.00183
alpha_debate_raw[12146],0.0264225,0.0139875,0.995666,1.02679,-1.58593,0.0279425,1.67614,5089.89,2802.44,6.08674,1.00097
alpha_debate_raw[12147],0.0188146,0.0135722,0.972257,0.986701,-1.56593,0.0115484,1.60738,5163.65,2987.5,6.17494,1.00243
alpha_debate_raw[12148],-0.00375413,0.0133267,1.00498,1.02228,-1.66333,-0.00857712,1.65677,5561.98,2353.81,6.65129,1.00418
alpha_debate_raw[12149],-0.0015659,0.013611,1.00009,0.97484,-1.69206,0.0125665,1.64507,5450.2,2599.46,6.51762,0.999854
alpha_debate_raw[12150],-0.0117861,0.0133935,0.990424,1.00767,-1.6092,0.00884999,1.59731,5566.72,2912.34,6.65696,1.00135
alpha_debate_raw[12151],-0.00324163,0.013374,1.02516,1.03824,-1.6583,-0.00989744,1.67746,5898.39,2766.21,7.05359,0.999691
alpha_debate_raw[12152],0.0119981,0.014644,1.01015,0.998227,-1.65069,0.00268213,1.65644,4816.55,2686.64,5.75987,1.0011
alpha_debate_raw[12153],-0.0287076,0.0137268,1.01936,1.02709,-1.68612,-0.0250052,1.65276,5585.48,2509.67,6.6794,1.0004
alpha_debate_raw[12154],0.0201679,0.0129009,0.974791,0.932524,-1.60912,0.0276756,1.62985,5861.92,2949.37,7.00998,1.00159
alpha_debate_raw[12155],-0.0147712,0.012937,0.974209,0.946464,-1.63133,-0.00298414,1.5606,5672.38,2855.91,6.7833,1.00008
alpha_debate_raw[12156],0.00732886,0.0136038,1.00142,0.977349,-1.62866,0.0104754,1.62555,5482.95,2898.2,6.55678,1.00092
alpha_debate_raw[12157],0.00242515,0.0137725,1.00757,0.973066,-1.67496,0.00286436,1.66482,5394.98,2543.7,6.45159,1.00344
alpha_debate_raw[12158],0.001837,0.0132633,0.989251,0.963742,-1.65197,0.0183818,1.63791,5602.59,2466.15,6.69985,1.00252
alpha_debate_raw[12159],0.00280979,0.0133839,1.02011,0.996124,-1.6948,0.00866001,1.69955,5822.85,2455.81,6.96325,1.00272
alpha_debate_raw[12160],0.00918287,0.0146662,1.0102,1.00751,-1.65194,0.025291,1.62407,4851.33,2883.43,5.80145,1.00086
alpha_debate_raw[12161],0.017576,0.0138521,0.972731,0.988746,-1.5709,0.0206523,1.63048,5009.28,2835.44,5.99034,1.0015
alpha_debate_raw[12162],0.000613801,0.0137217,0.990314,0.990852,-1.6382,0.0119737,1.59757,5248.25,2995.08,6.27612,1.00084
alpha_debate_raw[12163],-0.0244045,0.0132462,1.0035,0.969239,-1.69574,-0.0214055,1.63822,5911.08,2943.66,7.06876,1.00155
alpha_debate_raw[12164],0.00628695,0.0129235,0.983152,0.991483,-1.63015,0.0113381,1.61689,5811.75,2732.32,6.94997,1.00007
alpha_debate_raw[12165],0.016189,0.0141448,0.995821,0.992786,-1.62176,0.00104701,1.64713,5009.95,2608.38,5.99114,1.0028
alpha_debate_raw[12166],0.0185049,0.0134274,0.995315,0.978804,-1.62757,0.00703091,1.65078,5572.03,2669.61,6.6633,1.00027
alpha_debate_raw[12167],-0.00174401,0.0135757,1.01333,1.04566,-1.61445,0.00377772,1.62855,5594.66,2659.84,6.69037,1.00242
alpha_debate_raw[12168],0.0132796,0.0133799,0.966497,0.955613,-1.57588,0.0152171,1.58484,5231.5,2822.35,6.25608,1.00138
alpha_debate_raw[12169],0.0179482,0.0144676,1.00487,1.00048,-1.63253,0.0292955,1.66577,4853.7,2902.4,5.80429,1.00017
alpha_debate_raw[12170],-0.00160119,0.0135818,1.00212,1.02876,-1.64923,-0.00228598,1.64745,5542.59,2829.67,6.6281,1.00114
alpha_debate_raw[12171],-0.00389516,0.0128324,0.973441,0.972506,-1.59242,0.0155463,1.57795,5767.77,2736.9,6.89739,1.00266
alpha_debate_raw[12172],-0.0272236,0.0137637,0.991304,0.986751,-1.65246,-0.0362866,1.59859,5251.71,2825.91,6.28025,1.00068
alpha_debate_raw[12173],-0.0197629,0.0133266,0.984467,0.988635,-1.63494,-0.0241722,1.59021,5444.15,2910.38,6.51038,1.00145
alpha_debate_raw[12174],-0.0289492,0.0122671,1.00499,1.02127,-1.66894,-0.0263242,1.5918,6731.33,3002.67,8.04965,1.00127
alpha_debate_raw[12175],0.00627033,0.01334,0.995592,0.991315,-1.59932,-0.00584617,1.6742,5595.7,2670.19,6.69162,1.00097
alpha_debate_raw[12176],-0.0182294,0.0158111,0.995198,0.998014,-1.65589,-0.0185065,1.59863,4119.82,2587.24,4.92668,1.00135
alpha_debate_raw[12177],-0.0138259,0.01403,1.01891,1.0373,-1.69538,-0.00398144,1.63647,5264.91,2626.62,6.29604,1.0035
alpha_debate_raw[12178],-0.00210362,0.0122642,1.00909,0.998252,-1.63746,0.00412095,1.65014,6782.33,2770.72,8.11064,1.00043
alpha_debate_raw[12179],0.00828061,0.0136541,0.979574,0.990362,-1.57707,0.00621934,1.60396,5172.04,2996.96,6.18498,1.00104
alpha_debate_raw[12180],-0.000908416,0.0128622,0.988718,0.977697,-1.59895,-0.00651254,1.64542,5983.08,2906.67,7.15486,1.00109
alpha_debate_raw[12181],-0.0218631,0.0135136,0.99951,0.982457,-1.67141,-0.0453254,1.65791,5566.29,3182.72,6.65644,1.00075
alpha_debate_raw[12182],0.0114816,0.0127234,0.990778,0.993828,-1.61203,0.00175704,1.66144,6082.29,2902.02,7.2735,1.00201
alpha_debate_raw[12183],-0.00355383,0.0128279,1.00189,0.986748,-1.61103,-0.012994,1.65265,6104.65,2756.24,7.30024,1.00005
alpha_debate_raw[12184],0.010338,0.0130974,0.997693,1.02007,-1.57515,0.0173901,1.62647,5860.08,2725.39,7.00777,1.00202
alpha_debate_raw[12185],-0.000691855,0.0137149,1.00402,1.02214,-1.65296,0.00767574,1.62907,5343.96,2679.85,6.39056,1.00215
alpha_debate_raw[12186],0.0038278,0.0137921,0.994439,0.960097,-1.61294,0.000533888,1.68871,5318.1,2379.15,6.35965,1.00211
alpha_debate_raw[12187],-0.0204874,0.0129235,0.983049,0.977765,-1.63448,-0.0202909,1.62046,5828.47,2926.49,6.96997,1.00211
alpha_debate_raw[12188],-0.00969575,0.0124585,1.01442,1.05217,-1.66614,-0.0123177,1.61375,6694.34,3108.88,8.00542,1.00083
alpha_debate_raw[12189],-0.0102679,0.013136,0.986278,0.976253,-1.63673,-0.0235121,1.63941,5659.34,2426.35,6.76772,1.00032
alpha_debate_raw[12190],0.00452212,0.0134883,0.980608,0.98354,-1.61577,0.0210851,1.6029,5329.08,2700.3,6.37277,1.00079
alpha_debate_raw[12191],-0.00606012,0.0132655,1.02618,1.03207,-1.69243,-0.0240775,1.7182,5979.21,2699.17,7.15024,1.0011
alpha_debate_raw[12192],0.0331315,0.0131462,1.00884,1.00586,-1.62626,0.0390757,1.67665,5907.23,2785.69,7.06415,1.00162
alpha_debate_raw[12193],0.0112146,0.0131389,0.992305,0.971743,-1.65337,0.0014996,1.66196,5716.71,3071.05,6.83632,1.00297
alpha_debate_raw[12194],0.00263884,0.0133284,0.991475,0.99044,-1.64676,-0.00594654,1.66201,5599.76,2469.49,6.69647,1.00123
alpha_debate_raw[12195],0.00776099,0.0136692,1.00603,1.02176,-1.64825,0.0179136,1.66181,5489.79,2852.39,6.56497,1.00107
alpha_debate_raw[12196],0.00160063,0.0141044,1.00057,1.01356,-1.6576,0.00455993,1.61078,5062.45,2803.85,6.05393,1.00079
alpha_debate_raw[12197],0.0104909,0.0136778,0.992693,1.01527,-1.60816,0.006209,1.61883,5335.48,2868.92,6.38042,1.00141
alpha_debate_raw[12198],-0.0208336,0.0126832,1.00073,1.03854,-1.63885,-0.0187927,1.58064,6430.5,2772.73,7.68991,1.00029
alpha_debate_raw[12199],0.0100846,0.0131483,1.02117,1.04659,-1.65027,0.0158144,1.65184,6143.21,2898.41,7.34635,1.00226
alpha_debate_raw[12200],0.0043269,0.012898,0.98883,0.988274,-1.6473,0.0255954,1.60288,5908.69,2870.77,7.06591,0.999661
alpha_debate_raw[12201],-0.00628367,0.0133098,0.995932,0.981314,-1.63959,-0.00232471,1.62883,5638.31,2082.38,6.74257,1.00262
alpha_debate_raw[12202],0.00751847,0.0133756,1.0185,1.02359,-1.66289,0.0265214,1.67654,5763.62,3075.36,6.89242,1.00202
alpha_debate_raw[12203],-0.0182241,0.0132212,0.999523,0.998091,-1.62895,-0.016276,1.6684,5762.03,2641.03,6.89052,1.00001
alpha_debate_raw[12204],-0.00251413,0.014598,1.01932,1.05204,-1.65221,-0.00941434,1.68332,5004.62,2670.42,5.98477,1.00083
alpha_debate_raw[12205],0.00977976,0.013376,0.990078,1.00438,-1.60242,0.0182469,1.62865,5497.55,2933.99,6.57423,0.999967
alpha_debate_raw[12206],-0.0161858,0.0141223,1.02216,1.0271,-1.75808,-0.0296085,1.6568,5248.67,2922.58,6.27662,1.00084
alpha_debate_raw[12207],-0.00903375,0.0144357,0.998306,0.980582,-1.6734,-0.0224102,1.62997,4804.97,2652.36,5.74601,1.00741
alpha_debate_raw[12208],0.00191458,0.0131467,0.999752,0.990898,-1.62907,0.0119551,1.65172,5888.85,2880.96,7.04218,1.00001
alpha_debate_raw[12209],0.0250713,0.0134602,1.00717,1.00337,-1.66327,0.04662,1.67856,5530.25,2554.59,6.61335,0.999796
alpha_debate_raw[12210],-0.000468847,0.0135247,1.0116,0.995397,-1.66284,-0.01353,1.69636,5605.68,2611.73,6.70355,1.00022
alpha_debate_raw[12211],-0.0237996,0.0143848,0.992153,1.01326,-1.63608,-0.0132018,1.62624,4786.59,2772.95,5.72404,1.00033
alpha_debate_raw[12212],-0.00553594,0.0136603,0.993703,0.984179,-1.65203,0.00676514,1.61027,5431.41,2891.66,6.49515,1.00041
alpha_debate_raw[12213],-0.00693826,0.0130797,1.02484,1.00284,-1.7101,0.0113767,1.65795,5975.65,2642.06,7.14598,1.00138
alpha_debate_raw[12214],0.000361583,0.0136483,1.02343,1.01463,-1.68986,-0.0217669,1.69187,5705.77,2513.14,6.82324,1.00051
alpha_debate_raw[12215],-0.0156044,0.0129276,1.0321,1.01466,-1.70675,-0.0203068,1.67224,6385.02,2618.38,7.63552,1.00036
alpha_debate_raw[12216],-0.00869049,0.0143029,0.954487,0.962617,-1.57003,-0.0247848,1.55409,4574.13,2943.58,5.46997,1.00102
alpha_debate_raw[12217],0.000146212,0.0124529,0.977217,0.962868,-1.60795,0.0198346,1.61048,6166.72,2812.14,7.37446,1.00489
alpha_debate_raw[12218],0.00326265,0.0128791,1.00257,0.998833,-1.62013,-0.0090679,1.67421,6072.74,2835.6,7.26208,1.00053
alpha_debate_raw[12219],0.00459828,0.0135451,1.00136,1.02454,-1.62475,0.00405161,1.64808,5477.68,2921.87,6.55048,1.00113
alpha_debate_raw[12220],-0.0150148,0.0131683,1.00756,1.01603,-1.68076,-0.0227607,1.6662,5892.81,2748.06,7.04692,1.00021
alpha_debate_raw[12221],-0.000908762,0.0135225,1.00899,1.01339,-1.64668,-0.00512098,1.66569,5556.24,2800.28,6.64443,1.00177
alpha_debate_raw[12222],-0.0051929,0.0143907,1.0362,1.02319,-1.72733,0.00688369,1.66358,5219.6,2189.26,6.24185,1.00126
alpha_debate_raw[12223],0.0136185,0.0128994,0.992733,1.03116,-1.63307,0.0283764,1.61764,6138.21,2641.39,7.34038,1.00024
alpha_debate_raw[12224],0.0037714,0.013085,1.00666,1.01033,-1.64686,0.00579853,1.61969,5952.51,2783.52,7.11831,1.0005
alpha_debate_raw[12225],-0.00201472,0.0138925,0.985336,0.950262,-1.63284,-0.0123404,1.59743,5118.14,2525.77,6.12053,1.00058
alpha_debate_raw[12226],-0.0362897,0.0137693,1.00841,1.00474,-1.67341,-0.0177121,1.60298,5438.25,2842.25,6.50332,1.00112
alpha_debate_raw[12227],-0.000587956,0.0127042,0.975684,0.989195,-1.58908,-0.00642661,1.62388,5923.96,2971.41,7.08416,1.00024
alpha_debate_raw[12228],0.00679405,0.0145174,1.00882,1.02059,-1.64289,0.0056789,1.60857,4891.25,2769.59,5.84919,1.00236
alpha_debate_raw[12229],-0.016108,0.014015,1.02283,1.01507,-1.68718,-0.0348774,1.68818,5361.11,2531.67,6.41108,1.00149
alpha_debate_raw[12230],-0.00303849,0.0126992,0.990308,0.996476,-1.61881,-0.0169037,1.62014,6100.31,2627.78,7.29505,1.00441
alpha_debate_raw[12231],-0.00134841,0.013407,1.00352,1.01005,-1.60751,-0.00302082,1.59517,5625.71,2635.78,6.72749,1.00073
alpha_debate_raw[12232],-0.00380003,0.0140915,0.990718,0.995437,-1.65026,-0.0150087,1.61788,4993.61,2702.16,5.9716,1.0002
alpha_debate_raw[12233],-0.0116323,0.0130984,1.03741,1.03155,-1.70641,-0.014906,1.68728,6551.77,2764.28,7.83493,1.00086
alpha_debate_raw[12234],-0.0330548,0.0134134,0.997057,1.00954,-1.66283,-0.0287708,1.62346,5561.07,2526.92,6.6502,1.00067
alpha_debate_raw[12235],-0.0121663,0.0142279,1.00065,1.00998,-1.66587,-0.0263839,1.64111,5106.74,2670.9,6.10689,1.00067
alpha_debate_raw[12236],0.0191961,0.0132464,0.992919,0.997604,-1.63482,0.0195387,1.64991,5725.51,2519.79,6.84684,1.00171
alpha_debate_raw[12237],0.0314144,0.0134669,0.953965,0.973291,-1.52134,0.0194512,1.60725,5056.24,2858.8,6.0465,1.00289
alpha_debate_raw[12238],0.00321084,0.0147987,1.00893,1.00718,-1.67368,0.00459769,1.59662,4662.27,2486.5,5.57537,1.00387
alpha_debate_raw[12239],-0.026424,0.0140944,0.980545,0.946927,-1.63708,-0.0349549,1.57984,5076.46,2551.85,6.07068,1.00219
alpha_debate_raw[12240],0.0131384,0.0133316,1.02357,1.00429,-1.66609,0.00292685,1.72901,5933.66,2805.67,7.09576,1.00064
alpha_debate_raw[12241],0.00497664,0.0144215,1.03928,1.06888,-1.69144,-0.0152444,1.74754,5257.84,2571.5,6.28758,1.00038
alpha_debate_raw[12242],-0.00746043,0.0139542,1.02854,1.03209,-1.7274,-0.00891696,1.6912,5481.35,2861.12,6.55487,1.00147
alpha_debate_raw[12243],-0.011141,0.013039,1.01456,0.992903,-1.65388,-0.00844089,1.66028,6051.97,2844.24,7.23724,0.999589
alpha_debate_raw[12244],-0.00695996,0.0146566,1.00496,1.01744,-1.63306,-0.0211258,1.6236,4831.97,2403.47,5.7783,1.00076
alpha_debate_raw[12245],-0.0202143,0.0149172,1.00954,1.02234,-1.6695,-0.0164726,1.6382,4609.41,2687.39,5.51216,1.00064
alpha_debate_raw[12246],-0.0273888,0.0135325,1.01458,0.998164,-1.70063,-0.013746,1.6515,5636.6,2526.9,6.74052,1.00173
alpha_debate_raw[12247],0.0160409,0.0145546,1.04881,1.05729,-1.68692,0.00123668,1.70354,5170.44,2587.65,6.18307,1.00058
alpha_debate_raw[12248],0.0149942,0.0126,0.987282,0.961022,-1.65494,0.0118737,1.63982,6167.45,2621.09,7.37534,1.00031
alpha_debate_raw[12249],-0.00512915,0.0131403,0.995361,1.03996,-1.62263,-0.0124329,1.62609,5726.18,2843.43,6.84765,1.00029
alpha_debate_raw[12250],0.0310309,0.0137645,1.00802,0.981017,-1.61262,0.0254122,1.67208,5443.97,2394.81,6.51017,1.00151
alpha_debate_raw[12251],0.0068237,0.0137251,1.02967,0.988346,-1.70056,0.00914562,1.71366,5693.72,2665.61,6.80883,1.00093
alpha_debate_raw[12252],0.00289419,0.0147082,0.993038,0.977041,-1.64746,0.0144699,1.6017,4561.3,1948.46,5.45463,1.00187
alpha_debate_raw[12253],-0.00834612,0.0132352,1.00201,1.019,-1.66851,0.00489394,1.61693,5803.53,2596.69,6.94015,1.00038
alpha_debate_raw[12254],0.00397403,0.0138986,1.00684,1.01401,-1.66518,0.00060391,1.6641,5297.41,2729.86,6.3349,0.999511
alpha_debate_raw[12255],-0.0143891,0.0134314,1.00561,1.01154,-1.66997,-0.00925174,1.63095,5598.31,2619.26,6.69473,1.00054
alpha_debate_raw[12256],-0.0107291,0.0137659,1.0031,1.02441,-1.68645,-0.00559416,1.59519,5318.54,2633.67,6.36017,1.00201
alpha_debate_raw[12257],-0.0210646,0.0140959,0.978228,0.998344,-1.66356,-0.030975,1.55259,4965.68,2601.37,5.9382,1.00357
alpha_debate_raw[12258],0.0147503,0.0129371,1.00753,0.996756,-1.65668,0.0331274,1.66614,6212.33,2612.35,7.42901,1.00347
alpha_debate_raw[12259],-0.0127278,0.0133405,0.981221,0.966863,-1.65181,0.00413452,1.57142,5452.14,2748.7,6.51993,1.00039
alpha_debate_raw[12260],-0.0036193,0.0147655,0.986564,1.0006,-1.64688,-0.0313675,1.63432,4454.99,2715.17,5.3275,1.00028
alpha_debate_raw[12261],0.0078501,0.01383,1.00458,1.0076,-1.65031,0.00767372,1.69919,5281.03,2506.51,6.31532,1.00496
alpha_debate_raw[12262],0.00172806,0.0126495,1.00921,1.00439,-1.65395,-0.0145783,1.66595,6416.8,2977.63,7.67353,1.00104
alpha_debate_raw[12263],-0.0110258,0.0129065,1.01326,1.05681,-1.66803,-0.00910038,1.64325,6184.45,2843.6,7.39567,1.00077
alpha_debate_raw[12264],-0.00877737,0.0134142,0.994526,0.999314,-1.63064,-0.0232606,1.65746,5573.58,2441.72,6.66516,1.00036
alpha_debate_raw[12265],0.0160516,0.0138387,0.994608,0.982483,-1.63939,0.0224359,1.65236,5208.53,2861.41,6.22861,0.999934
